CNTY_FIPS,Housing and transportation costs as a percent of income for Median-Income Family households
11,47.21101127
63,49.4486676
63,50.24867371
63,50.79019382
63,52.25222749
63,50.96146234
61,47.61374254
11,53.82289854
61,49.33865711
33,43.6305979
33,47.42485933
33,47.33534678
77,59.00518026
77,58.02961918
3,50.35604939
710,46.46674644
153,44.88211195
153,40.89855938
153,43.99746048
710,48.60410967
710,46.46886254
710,46.76392961
33,48.9728276
33,45.02534698
61,52.56859614
61,45.69944623
33,46.00788046
33,44.94525114
33,46.34011028
77,54.6692144
61,53.69022942
61,54.74690993
61,56.91260111
69,55.53364499
69,59.4549071
107,56.43263712
107,60.84880726
125,64.61719506
125,67.02216742
33,47.06052403
61,48.87641339
61,44.42118446
61,51.06422434
35,48.42353462
39,61.93307088
39,60.66020118
89,65.55132017
57,63.4130482
37,40.07678788
79,63.55328671
85,60.89259651
85,58.48337125
107,58.17609172
107,58.78217683
87,50.04717465
25,45.17874368
25,41.19797405
25,36.19238189
25,48.39815184
25,48.67785446
79,48.8508403
79,37.06036223
15,51.65957751
15,54.2572748
111,55.34306937
127,52.75129921
127,48.88392922
39,53.48435429
39,52.8449654
85,60.59185672
85,61.54132716
71,55.94015135
71,61.77067431
79,50.96362627
79,52.27462939
79,51.32094998
79,49.17758894
79,47.1177995
79,46.59577991
79,48.1317518
79,48.29870884
31,56.21435872
51,65.986952
57,62.38638799
57,58.2619607
57,60.35051188
95,60.47458605
95,56.76691404
95,58.64287129
95,57.60627041
71,56.49612176
127,57.55865713
71,55.67754239
133,55.0198467
550,58.37773574
85,62.47197164
85,61.85883641
71,55.25510097
133,53.71887604
89,56.79992998
810,50.22744257
810,52.1835567
810,50.85046217
33,59.87075072
33,58.07511684
33,59.88175255
33,59.0877656
33,58.91416405
25,50.9856456
57,61.76046869
550,57.41432488
550,52.41972289
550,54.555742
153,47.67197992
153,47.53587181
61,47.81568756
61,47.14269877
53,49.99606185
61,49.60669039
61,48.62372157
61,48.27120808
810,50.43656477
810,52.62384268
810,49.66308517
153,49.11569545
153,48.18659872
153,40.75840002
153,43.38016195
33,46.30103802
33,46.06647225
33,46.83322632
33,42.81834974
33,45.28232695
61,52.5493001
111,54.8523274
111,53.12971292
89,56.67266815
89,50.82761499
89,53.66208219
93,56.03636186
179,46.54316799
191,58.64360494
153,48.31237499
153,49.03279233
57,60.54272659
65,56.76918702
65,56.73108027
153,49.10376645
63,57.50557082
63,55.30180812
67,53.35206836
67,53.01398371
67,52.53495342
77,57.53148457
77,56.83258042
35,50.34916801
15,61.61263699
77,58.15532235
61,41.08141982
63,52.98031481
63,61.28638796
63,52.55507364
61,44.81099044
61,49.44419211
61,52.22620307
77,60.49812222
15,57.89677868
11,52.70315047
33,37.65677653
33,46.02431558
33,51.53253282
33,51.74502662
33,45.76114154
33,51.59912349
33,49.739479
33,50.3148748
11,52.20773709
11,48.23198678
63,51.61189676
63,51.36116889
45,54.57847927
33,46.94254765
33,44.84440801
33,42.53493043
33,43.44307921
153,45.71761682
61,51.59883814
61,49.41966629
61,49.88521621
61,50.11100897
61,51.0056714
73,56.28803932
73,56.33840762
11,53.94811356
11,53.23730549
11,52.21955914
17,58.24544371
107,56.53265694
39,55.7711845
39,56.96165334
69,60.67079628
69,61.33753372
69,60.11676378
107,60.41323919
107,57.34297933
25,50.56646411
78,61.05494557
195,71.8933881
195,71.04863629
9,58.41277427
610,42.26925447
550,48.05716236
550,47.90635453
720,65.97785572
187,44.43243983
107,47.02616349
510,42.07605772
730,44.95375628
810,54.10992966
770,49.52197365
730,45.40076401
1,64.38289067
1,65.11252112
1,64.92181685
17,56.27522897
31,54.96233701
59,51.89958116
59,52.50092998
59,53.36410776
75,63.79390645
75,66.14765102
195,71.01211623
195,70.42149933
195,70.91071251
760,45.64733583
59,41.08861921
59,47.10608356
59,48.08537972
59,41.39582331
59,37.97698822
59,48.72860867
59,41.94688161
59,39.45778269
59,41.16097445
59,41.40162035
59,47.33808638
59,46.66531002
59,45.73691345
133,55.88249207
133,57.54109014
153,38.85766074
153,47.66652608
840,52.49397205
840,55.09489164
95,55.21007769
33,52.03475474
33,47.66530665
33,49.71656604
63,57.92694597
75,65.61239718
75,65.11663982
75,64.40172307
195,73.33998881
195,70.50115977
59,46.44826851
199,55.01539412
73,57.14850436
51,65.73390725
51,60.93437386
63,56.84506906
63,53.85456143
67,53.23837583
33,43.45835289
33,49.40868322
33,44.45553969
33,50.29910413
33,49.29135521
33,49.44509753
33,48.35435554
53,50.28127664
53,50.63407529
5,49.7697578
5,51.75470565
75,64.41971505
65,58.05657218
83,55.9890713
195,71.94476396
153,46.14335893
75,58.14804822
75,56.11836205
57,61.73109329
73,54.22551947
35,48.29326296
35,49.41222483
35,51.87606908
35,48.70011467
5,50.34675196
5,48.42296809
3,54.69060319
49,61.69699889
49,59.34389404
61,54.53045884
51,55.98957875
51,56.5916765
141,56.56996572
141,57.34488005
141,56.43220469
59,48.03425774
83,57.74334218
83,58.85361107
83,58.62625595
153,42.75043008
153,46.73776839
75,56.69670798
75,53.94883082
153,46.25027978
153,48.39433913
35,50.84603124
55,66.27735996
55,62.63388794
61,55.54319674
61,54.5700744
61,57.36278304
61,58.10263271
71,61.15746114
71,61.44548954
139,53.9146458
59,45.69688222
91,59.69243553
91,58.96656792
115,60.79135324
115,61.27490986
115,62.76447059
153,48.14390735
87,51.63620662
87,51.81082148
61,50.16886414
61,52.37870489
63,57.01250082
73,54.24858882
5,53.92374753
21,66.83642785
21,59.96591963
21,66.03654579
35,51.03280776
35,46.54012019
49,52.83696466
49,53.72818065
49,54.36976433
35,56.3171634
35,55.75966753
35,58.83313273
35,55.03963693
35,58.35838663
25,50.56886205
25,30.92196565
17,58.1113655
131,55.57409647
35,56.05302551
35,54.48750615
39,53.13394206
39,53.1938557
31,54.35319941
31,51.28787846
31,51.20068045
79,48.433764
79,52.64483424
79,50.29383038
79,50.87244972
73,56.47675002
73,57.40034532
133,54.91891658
133,57.25133216
5,55.79724364
57,50.65715863
31,54.31603516
31,57.24822611
15,60.51108531
53,52.59567193
53,50.60532182
53,48.03317814
53,47.6405257
75,55.1493346
710,49.33293627
33,53.86279763
33,55.14058416
153,43.16913764
131,57.89663789
59,49.48818022
85,57.61034788
85,62.06848023
85,59.01536807
133,57.26784825
153,46.39352381
153,43.69030925
153,42.07083228
710,47.11603785
133,53.62990763
133,56.53089355
133,55.88214901
153,48.32775191
153,46.04065219
153,46.18595416
95,56.72067796
95,52.3461247
95,53.60857657
61,48.73466551
41,61.87487348
19,62.50656066
11,58.89670177
11,61.26124877
11,54.91939664
79,62.33252857
69,54.83994484
23,60.96335015
87,50.01278198
59,43.56507622
59,49.01681177
59,48.37553719
35,50.03576807
35,49.48367795
35,49.17431395
11,46.88234561
11,47.94492825
11,53.40221087
11,51.61367578
11,55.77713187
11,55.15147184
710,46.04303184
710,47.72107466
710,36.81838692
710,45.13238062
710,48.39466713
710,49.66962632
61,45.84908895
61,46.87698114
61,48.5338697
11,49.14843818
11,49.09489544
11,50.179066
15,57.35411972
33,47.78838759
33,43.76003363
61,50.28046662
63,52.58267376
63,61.57180129
63,52.03342849
33,49.47370512
33,47.83274437
33,46.75815633
33,46.84461742
5,55.91934038
57,51.83199762
57,53.22653657
53,49.52911874
59,48.90839996
59,49.8601759
59,50.81819859
39,57.84867858
39,54.11950214
39,57.02687102
109,48.87747916
109,50.25647902
117,50.25498662
73,58.89940976
73,56.40870766
73,56.43849819
49,54.67972243
49,44.55522075
49,51.05902723
7,47.49796158
7,53.61876168
7,51.0460855
7,48.71010498
7,46.42815424
33,46.65224983
33,42.96699467
33,47.53727658
33,50.34478787
61,45.22541307
61,46.04517201
33,49.48240748
73,57.16192862
73,58.00851239
53,40.52951988
63,54.49408596
15,59.24004064
3,55.96138954
3,52.0227542
3,53.18213845
39,64.36835562
39,62.77007059
19,61.17802565
11,62.19349969
11,59.75238992
107,56.99192008
75,64.86518703
75,57.97985876
139,58.3928376
83,55.748794
83,57.49376601
710,53.42045526
35,57.2059569
35,54.41712984
35,48.83821378
73,53.55610382
73,55.52708393
53,50.7947498
67,51.90000049
55,63.42979236
49,58.44583457
61,57.39543683
61,55.0954717
141,61.43504049
127,54.94159327
127,56.53962533
87,49.03978289
115,60.3003444
115,62.49458166
115,56.80337527
115,60.52503389
115,63.209518
115,57.34114149
83,58.50476633
83,58.64468244
153,48.56405929
153,47.53110572
61,49.009974
61,47.41335725
61,48.52012308
61,50.24654011
61,44.0202116
45,46.59967813
45,51.40184127
57,53.0049598
35,56.02370587
35,48.4688652
21,62.16432649
141,57.72730565
71,55.03585496
133,53.13502661
133,54.16356198
133,51.56477539
133,57.95058863
35,54.39098739
35,61.12823877
35,55.65393475
17,52.46986142
17,60.93078111
79,47.71956127
115,61.74097914
115,63.15265013
39,56.95601596
39,55.2985769
41,66.38049312
41,65.15698822
73,53.55846768
73,52.37147477
5,55.97797678
5,52.49114676
5,51.67453313
77,61.26177251
77,59.34967186
53,49.93408853
63,52.81853275
63,56.69221506
9,63.44585082
1,54.23104466
1,54.08202547
1,51.922569
87,48.14499707
87,50.33608072
87,52.53109222
700,52.62285512
79,45.80766442
9,46.63705828
9,60.59132621
59,52.70635823
59,52.34649891
133,50.33889099
133,59.27698558
133,60.20875648
133,58.18396429
133,51.69981449
153,46.16138166
41,65.87673367
41,63.77300254
123,60.55920854
123,60.53427914
41,59.77212273
41,60.38699228
61,53.97052111
79,62.57550988
81,61.47692298
37,46.01136975
83,60.85979191
93,49.52060675
93,45.89688341
59,47.16249942
59,48.93406612
59,47.40042484
59,41.04031622
59,48.0273353
59,47.25584273
47,43.84913822
510,38.07089592
59,48.08642404
59,46.06507662
59,45.37719182
59,43.46229732
59,45.66977044
59,48.50936134
153,39.35667542
540,50.47070444
3,49.7328243
135,61.93055113
840,53.0324755
35,53.04181205
35,48.48454262
53,46.63968276
25,57.1885612
11,53.11711608
123,60.17506902
123,60.02651188
123,57.92463321
59,47.11929619
59,48.35211578
59,49.69442891
59,49.92303473
39,50.08692124
39,53.33258455
39,53.13740273
117,54.97817745
117,54.41561065
73,52.703994
73,53.59315201
73,51.26830764
73,49.24595829
640,72.66536027
131,69.18273192
93,54.11487271
520,64.16458443
167,50.61916842
167,48.29332639
167,46.13332791
167,45.03347158
167,51.71640552
453,47.0653541
63,56.50744744
67,51.73232051
67,50.68468339
11,50.13750853
33,43.70309422
33,41.60323881
33,44.11973762
33,43.87693515
33,47.15930445
73,52.09906777
53,51.12703216
123,60.57052202
123,59.93447765
39,54.12091334
39,55.87980736
39,54.30096148
131,70.38741857
117,65.13067771
117,67.02190793
117,66.7966059
117,66.66618568
117,67.49173316
11,55.71063862
11,55.87204776
11,44.10487099
11,47.73298975
11,53.34478088
57,50.94712097
3,47.62024642
49,48.27154988
49,51.44639362
49,53.04152138
49,50.21094679
49,49.87626485
5,57.6127227
5,62.77353302
53,48.35430685
67,53.89842978
67,53.35971961
49,61.09359882
49,56.12570863
61,55.40157448
61,56.32876622
101,52.75248203
29,58.50435182
109,53.00758973
109,49.15418728
109,49.16140108
109,48.24918522
73,58.98474876
73,57.39126718
133,55.10627828
5,61.03831695
117,65.26069277
117,66.28321965
195,72.65705863
19,64.39695888
25,58.57007715
25,54.97162198
27,56.74153456
27,56.38817744
11,52.13874111
179,46.35983554
19,56.88610341
161,58.71830985
9,56.82343388
61,60.55710074
141,54.99730383
141,60.08664885
133,51.38079086
71,57.89449942
87,53.78338477
59,47.72169215
59,47.30523772
35,58.23343862
35,52.00447805
35,52.36186258
79,50.77651103
5,62.93496849
65,57.67115426
65,58.51127891
75,63.64358689
75,61.07168675
195,70.96666495
195,72.15573011
177,49.5874094
59,42.57747239
59,39.92047986
59,43.8015328
59,41.91096915
59,45.02901604
59,44.2369197
145,57.17750118
161,57.58007243
161,58.68562785
810,49.42245668
810,52.88564664
810,49.80975875
59,43.53704469
85,56.35625689
159,64.48510619
159,63.91457668
700,48.32516986
650,53.21405253
550,54.55239416
760,48.63305835
760,47.86350634
760,46.65082205
760,47.0941761
171,58.92587516
650,47.73119352
53,55.25837094
53,59.2178968
53,57.06203645
53,51.83939337
53,50.70613751
53,57.45789912
53,57.87592957
33,54.38156226
33,54.94958198
33,52.94288584
36,54.37169952
510,44.63572567
85,60.05442122
85,55.64531828
87,53.39289366
87,52.1453832
87,53.43183734
650,50.73765171
760,48.09421563
760,42.349161
760,43.04112115
700,54.52541891
7,53.42491832
53,55.03021948
53,57.3022847
35,39.56815581
35,44.32626137
5,51.02735062
5,54.93489618
35,54.03772096
35,52.41049508
35,51.31985488
49,54.78819363
49,52.20207641
33,53.56110895
36,54.52450647
87,52.95641344
25,66.71236163
83,70.65307374
83,68.08247095
7,55.64264839
5,64.7411775
49,55.81085933
49,53.19497531
3,52.66454728
36,53.4687232
53,53.86139785
117,68.93957519
3,52.73204994
3,54.81391056
5,63.90442611
5,63.12796597
3,55.21721358
3,50.85902599
49,52.60457354
53,53.4874438
53,51.44229434
33,55.05578885
550,49.50410822
3,54.29995383
3,54.94268771
3,53.2987315
3,54.06127023
5,63.01441309
5,63.25583244
5,58.44868614
59,48.43859607
59,46.00549854
1,53.72096524
1,49.66370042
650,54.8403915
800,48.5820247
800,49.49281799
59,42.78871577
51,72.69491223
107,47.27028361
107,50.01234579
59,49.66867176
59,45.03839676
750,57.27805792
177,46.07835259
13,39.34505438
13,36.18231725
13,47.4708154
13,39.49710354
3,52.9023298
197,64.688287
710,45.94795597
153,43.13954947
590,62.19556439
59,47.02043151
59,48.11376283
153,46.34040645
700,49.08012293
700,49.09514377
700,48.30060647
700,56.47871903
590,62.92207067
161,60.35842999
51,72.89395118
51,71.76415861
51,71.35448139
3,52.36484575
3,50.79281941
49,55.70530297
1,49.3869849
1,49.42340984
187,43.13368007
700,54.26312205
700,53.74664872
41,55.27573804
41,51.3776656
41,58.89462117
59,42.7060718
101,53.43277939
101,55.08274304
101,55.54424957
35,68.69742826
171,59.15618019
171,60.42316686
171,62.2593756
9,60.19939956
9,61.11751323
760,53.86795405
650,48.05882177
141,69.98170196
141,69.59572327
101,56.2248952
107,47.3431665
83,70.38083272
83,69.21253698
87,50.60137928
87,56.86223145
41,55.81610649
41,53.36710669
59,38.894579
41,53.72976358
41,53.9016651
59,46.92127861
59,47.39739492
810,53.83342317
810,49.86780439
171,57.2084391
171,58.24929361
171,57.32388084
550,56.89077944
770,51.57624641
650,49.13144978
810,49.67359564
257,52.53078655
257,53.1500931
35,48.85281351
35,44.59115011
35,55.47363415
35,47.43461661
35,49.73537427
35,48.60579823
35,47.84153413
35,49.19449632
35,54.51935947
35,54.07154919
83,69.31149032
810,53.95250739
810,55.14444035
550,53.63913293
550,56.91400139
710,46.2123518
710,48.40281414
710,47.08321222
23,60.6170885
23,59.67670094
9,59.12925729
9,62.84370155
9,58.51736852
13,52.37694722
35,68.64614639
59,46.85951935
700,47.95909744
700,48.75647165
700,46.99572161
630,41.27986355
710,45.9528472
710,46.88002401
710,49.57810461
710,47.59342834
35,53.79267696
35,53.27322056
35,53.31674413
35,55.94118678
45,49.43304247
35,68.78679328
35,69.99085244
35,66.15121243
37,73.53667036
37,73.78700519
790,55.37907135
790,54.98416416
760,46.31254644
109,58.18054692
710,51.87429754
570,49.82991816
570,48.8078967
121,57.26209611
107,44.31681637
35,45.62571916
35,43.09474936
710,
35,45.00193074
35,44.81962566
35,43.28720034
35,45.28919841
41,61.84155799
35,69.43812857
35,68.88616829
61,44.83565494
61,44.38397571
37,73.50883138
107,46.9272793
107,46.19526905
121,56.58562372
59,46.03693682
59,44.97641434
59,50.09307395
57,50.99986275
49,49.86601738
49,54.06613973
49,48.94280762
3,53.22094202
41,59.80939052
41,60.84275586
61,45.53280179
145,55.5562451
145,55.0042483
145,55.15560775
59,48.23806778
59,41.26595801
59,47.37323455
1,66.4265275
1,67.29578536
1,67.27916143
1,66.93554274
1,68.89541423
550,54.33679199
550,52.31878649
550,52.13416534
660,57.44229371
670,46.63015796
41,62.27280851
41,62.40803096
145,56.11408557
540,46.92390846
540,48.2550571
540,47.87134281
153,42.06376205
35,50.11429781
35,52.88122188
35,52.89551457
35,46.69457788
85,55.38438623
85,53.57295073
85,49.96690685
85,52.80663043
61,47.521835
61,45.56238035
650,49.87927691
650,41.86617952
760,47.81780342
550,54.22858153
47,52.33863207
47,52.85886742
47,52.08451097
21,61.564299
47,53.73353154
53,57.40358718
199,55.1330902
710,51.98723948
710,47.14068664
710,49.60980436
710,49.18314457
710,50.91662179
710,49.29823255
710,48.2350165
710,46.50640037
710,52.63647418
710,46.78473882
87,51.96150838
121,62.39362878
121,59.4932898
121,54.79460259
121,58.11037845
121,57.32146024
21,64.03641645
35,53.92758559
35,52.21677032
37,66.5277809
37,66.78926983
37,66.90535193
37,67.35448454
35,48.46495731
35,50.86176018
5,51.89763176
49,49.23267794
49,56.21225495
49,53.54240245
49,53.90819083
49,46.37424759
1,54.06507653
53,57.51703734
53,55.50400075
53,59.79680125
53,57.74945523
53,57.97963614
87,52.63579058
41,55.67053689
41,47.947372
660,56.70685945
177,42.60077668
109,54.64588559
177,46.82900442
121,58.4809058
121,60.08733288
121,57.32424359
121,61.00834295
810,47.55789979
161,59.75424812
1,54.59759798
167,68.32536709
700,46.914517
700,47.67198698
700,49.80295467
700,53.11869559
700,41.96713232
115,55.48224772
510,35.75697285
510,37.7627759
510,38.47480438
41,52.81335478
650,54.05306118
650,48.60570755
59,47.319928
59,49.16696273
67,60.07298661
67,60.7264359
59,45.61323591
59,42.76123812
59,42.17649077
59,41.83809622
59,43.74095881
59,49.78512079
59,44.05971375
67,59.66393738
71,61.64229877
71,60.8975804
167,70.05020214
77,75.47736742
173,64.66017336
83,69.06170769
119,58.2075355
119,60.47367381
67,58.98784496
67,57.56717858
257,55.2913111
257,55.0854849
71,60.89836272
71,61.03026419
79,53.55389845
77,75.74504944
680,60.27578675
87,53.89188237
59,46.48713807
59,45.22571422
510,38.47574645
510,40.00362805
810,52.09442525
810,55.55200218
1,67.41909186
149,54.49792091
155,63.11205975
1,66.83561362
155,59.74531178
155,61.18432423
459,61.02376169
459,62.56803912
459,59.61212821
459,61.07725483
459,60.99499047
93,56.12496102
93,54.59810578
85,54.10532322
810,54.07751648
810,53.96119129
810,50.31919291
810,47.95065778
810,46.3159981
710,47.35412237
710,49.11680418
710,51.44508477
550,48.28032813
550,51.64467274
107,42.62292798
155,62.57198434
61,43.78882157
61,47.12444877
177,46.88045605
590,64.32287119
459,62.56688944
459,61.64652931
249,64.42130254
249,61.94929209
93,54.07291766
93,53.63837031
87,55.56259593
87,53.03215654
59,39.65412564
59,42.11758843
59,48.92971343
59,46.88966615
59,47.59539944
81,65.31753384
59,40.56371057
59,46.1041534
59,44.81631663
59,43.41743054
59,41.36071729
107,44.80080604
107,49.12591189
107,47.62007244
510,43.22046704
510,42.1286463
59,48.28861852
59,48.75813119
249,64.5917662
31,56.52029093
69,56.23915592
69,56.74476074
69,59.1397561
69,56.27575813
193,58.77482568
193,59.91392604
103,59.289666
103,60.6368775
103,59.32883662
31,60.24971528
31,61.85516146
31,59.2032775
31,56.35313415
59,47.42266492
59,48.18076776
465,60.00739992
31,56.62935505
35,55.90248006
35,48.56057039
35,47.96200361
35,53.64372783
35,49.46437782
35,51.97806264
49,51.4278988
69,56.39215587
69,55.07943555
69,58.04248274
69,57.9041487
550,56.55162806
11,60.0199895
11,59.79617751
183,50.90477173
730,51.06099085
89,71.83713554
89,70.65069748
49,56.60208585
25,60.5970116
25,63.31737422
11,49.02116096
11,52.14599348
57,52.24069776
57,53.62923576
57,46.15614475
35,51.54527374
11,49.27156486
49,53.81987834
